"Stkcd","Trdmnt","Mretwd"
"000611","2020-06","0.014205"
"000611","2020-07","-0.008403"
"000611","2020-08","-0.022599"
"000611","2020-09","0.005780"
"000611","2020-10","-0.060345"
"000611","2020-11","-0.021407"
"000611","2020-12","-0.109375"
"000611","2021-01","-0.059649"
"000611","2021-02","0.044776"
"000611","2021-03","-0.007143"
"000611","2021-04","-0.035971"
"000611","2021-05","-0.007463"
"000611","2021-06","0.372180"
"000612","2019-07","-0.112360"
"000612","2019-08","-0.018987"
"000612","2019-09","-0.070968"
"000612","2019-10","-0.037037"
"000612","2019-11","-0.031250"
"000612","2019-12","0.071960"
"000612","2020-01","-0.064815"
"000612","2020-02","-0.084158"
"000612","2020-03","-0.013514"
"000612","2020-04","-0.008219"
"000612","2020-05","0.455801"
"000612","2020-06","-0.009678"
"000612","2020-07","0.610365"
"000612","2020-08","-0.154946"
"000612","2020-09","-0.132581"
"000612","2020-10","-0.016260"
"000612","2020-11","0.314050"
"000612","2020-12","-0.116981"
"000612","2021-01","0.012821"
"000612","2021-02","0.106892"
"000612","2021-03","0.057179"
"000612","2021-04","-0.074930"
"000612","2021-05","0.050980"
"000612","2021-06","-0.118159"
"000613","2019-07","-0.082353"
"000613","2019-08","-0.075092"
"000613","2019-09","-0.043564"
"000613","2019-10","-0.035197"
"000613","2019-11","0.154507"
"000613","2019-12","0.118959"
"000613","2020-01","0.046512"
"000613","2020-02","-0.120635"
"000613","2020-03","0.368231"
"000613","2020-04","-0.178100"
"000613","2020-05","0.285714"
"000613","2020-06","-0.053683"
"000613","2020-07","-0.022427"
"000613","2020-08","-0.026991"
"000613","2020-09","-0.063800"
"000613","2020-10","-0.164445"
"000613","2020-11","0.037234"
"000613","2020-12","-0.249573"
"000613","2021-01","-0.220957"
"000613","2021-02","0.149123"
"000613","2021-03","0.127227"
"000613","2021-04","0.171558"
"000613","2021-05","-0.362235"
"000613","2021-06","0.090635"
"000615","2019-07","-0.077922"
"000615","2019-08","-0.054326"
"000615","2019-09","0.110638"
"000615","2019-10","-0.022988"
"000615","2019-11","-0.088235"
"000615","2019-12","-0.047312"
"000615","2020-01","-0.101580"
"000615","2020-02","-0.097990"
"000615","2020-03","0.033426"
"000615","2020-04","0.086253"
"000615","2020-05","-0.002481"
"000615","2020-06","0.057214"
"000615","2020-07","-0.028235"
"000615","2020-08","0.058111"
"000615","2020-09","-0.098398"
"000615","2020-10","0.025381"
"000615","2020-11","0.264852"
"000615","2020-12","0.487280"
"000615","2021-01","0.214474"
"000615","2021-02","0.305525"
"000615","2021-03","-0.083817"
"000615","2021-04","0.900362"
"000615","2021-05","0.369876"
"000615","2021-06","-0.234516"
"000616","2019-07","-0.087542"
"000616","2019-08","-0.051661"
"000616","2019-09","-0.027237"
"000616","2019-10","-0.004000"
"000616","2019-11","-0.064257"
"000616","2019-12","0.042918"
"000616","2020-01","-0.032922"
"000616","2020-02","0.110638"
"000616","2020-03","-0.134100"
"000616","2020-04","0.061947"
"000616","2020-05","0.129167"
"000616","2020-06","-0.014760"
"000616","2020-07","0.059925"
"000616","2020-08","0.056537"
"000616","2020-09","0.006689"
"000616","2020-10","-0.132890"
"000616","2020-11","0.011494"
"000616","2020-12","-0.090909"
"000616","2021-01","-0.050000"
"000616","2021-02","0.048246"
"000616","2021-03","-0.008368"
"000616","2021-04","0.067511"
"000616","2021-05","-0.185771"
"000616","2021-06","-0.067961"
"000617","2019-07","0.002192"
"000617","2019-08","0.018107"
"000617","2019-09","0.000000"
"000617","2019-10","-0.021019"
"000617","2019-11","-0.049546"
"000617","2019-12","0.057341"
"000617","2020-01","-0.108463"
"000617","2020-02","-0.021198"
"000617","2020-03","-0.081921"
"000617","2020-04","0.031795"
"000617","2020-05","-0.033797"
"000617","2020-06","0.068930"
"000617","2020-07","0.016609"
"000617","2020-08","-0.006775"
"000617","2020-09","-0.069577"
"000617","2020-10","-0.014663"
"000617","2020-11","0.050595"
"000617","2020-12","-0.039660"
"000617","2021-01","-0.078171"
"000617","2021-02","0.052800"
"000617","2021-03","0.223404"
"000617","2021-04","-0.263354"
"000617","2021-05","0.028668"
"000617","2021-06","-0.013115"
"000619","2019-07","-0.003643"
"000619","2019-08","0.009141"
"000619","2019-09","-0.032609"
"000619","2019-10","0.044944"
"000619","2019-11","-0.030466"
"000619","2019-12","0.070240"
"000619","2020-01","-0.060449"
"000619","2020-02","-0.066176"
"000619","2020-03","-0.031496"
"000619","2020-04","-0.038618"
"000619","2020-05","0.027484"
"000619","2020-06","-0.006263"
"000619","2020-07","0.191667"
"000619","2020-08","0.113636"
"000619","2020-09","-0.128728"
"000619","2020-10","0.045045"
"000619","2020-11","0.193103"
"000619","2020-12","-0.131503"
"000619","2021-01","-0.123128"
"000619","2021-02","0.055028"
"000619","2021-03","-0.003597"
"000619","2021-04","0.007220"
"000619","2021-05","-0.071685"
"000619","2021-06","0.027156"
"000620","2019-07","0.043832"
"000620","2019-08","0.128641"
"000620","2019-09","-0.021505"
"000620","2019-10","0.046154"
"000620","2019-11","0.096639"
"000620","2019-12","-0.224138"
"000620","2020-01","-0.061728"
"000620","2020-02","-0.157895"
"000620","2020-03","-0.118750"
"000620","2020-04","-0.021276"
"000620","2020-05","0.184783"
"000620","2020-06","-0.030581"
"000620","2020-07","0.324921"
"000620","2020-08","-0.042857"
"000620","2020-09","-0.176617"
"000620","2020-10","-0.078550"
"000620","2020-11","-0.055737"
"000620","2020-12","-0.149306"
"000620","2021-01","-0.163265"
"000620","2021-02","0.053658"
"000620","2021-03","0.027778"
"000620","2021-04","0.072072"
"000620","2021-05","0.306722"
"000620","2021-06","-0.234727"
"000622","2019-07","-0.077064"
"000622","2019-08","-0.035785"
"000622","2019-09","-0.045361"
"000622","2019-10","0.006479"
"000622","2019-11","-0.038627"
"000622","2019-12","0.064732"
"000622","2020-01","0.046122"
"000622","2020-02","-0.100200"
"000622","2020-03","-0.082405"
"000622","2020-04","0.024272"
"000622","2020-05","-0.111374"
"000622","2020-06","-0.002667"
"000622","2020-07","0.125668"
"000622","2020-08","0.002375"
"000622","2020-09","-0.099526"
"000622","2020-10","-0.039474"
"000622","2020-11","0.041096"
"000622","2020-12","0.034210"
"000622","2021-01","-0.165394"
"000622","2021-02","0.064024"
"000622","2021-03","-0.005731"
"000622","2021-04","-0.031700"
"000622","2021-05","0.032738"
"000622","2021-06","-0.002882"
"000623","2019-07","0.000610"
"000623","2019-08","-0.034146"
"000623","2019-09","-0.027778"
"000623","2019-10","0.023377"
"000623","2019-11","-0.019670"
"000623","2019-12","0.069903"
"000623","2020-01","-0.012099"
"000623","2020-02","0.005511"
"000623","2020-03","-0.039586"
"000623","2020-04","-0.022828"
"000623","2020-05","-0.015574"
"000623","2020-06","0.036915"
"000623","2020-07","0.116255"
"000623","2020-08","-0.000576"
"000623","2020-09","-0.036290"
"000623","2020-10","0.004782"
"000623","2020-11","0.034503"
"000623","2020-12","-0.052904"
"000623","2021-01","-0.064359"
"000623","2021-02","0.014925"
"000623","2021-03","0.017903"
"000623","2021-04","-0.043970"
"000623","2021-05","0.031537"
"000623","2021-06","-0.013376"
"000625","2019-07","0.197358"
"000625","2019-08","0.010101"
"000625","2019-09","-0.073750"
"000625","2019-10","-0.033738"
"000625","2019-11","0.189944"
"000625","2019-12","0.177230"
"000625","2020-01","-0.014955"
"000625","2020-02","0.029352"
"000625","2020-03","0.040315"
"000625","2020-04","-0.083176"
"000625","2020-05","0.016495"
"000625","2020-06","0.115619"
"000625","2020-07","0.006364"
"000625","2020-08","0.057814"
"000625","2020-09","0.146883"
"000625","2020-10","0.230082"
"000625","2020-11","0.529056"
"000625","2020-12","-0.133808"
"000625","2021-01","-0.212066"
"000625","2021-02","0.052784"
"000625","2021-03","-0.218182"
"000625","2021-04","0.153629"
"000625","2021-05","0.450825"
"000625","2021-06","0.106526"
"000626","2019-07","-0.066667"
"000626","2019-08","-0.077806"
"000626","2019-09","0.020747"
"000626","2019-10","0.010840"
"000626","2019-11","-0.032172"
"000626","2019-12","0.041551"
"000626","2020-01","0.113032"
"000626","2020-02","-0.075269"
"000626","2020-03","-0.095607"
"000626","2020-04","-0.108571"
"000626","2020-05","-0.033654"
"000626","2020-06","0.009950"
"000626","2020-07","0.162562"
"000626","2020-08","0.055085"
"000626","2020-09","-0.135207"
"000626","2020-10","0.243034"
"000626","2020-11","0.278954"
"000626","2020-12","0.375852"
"000626","2021-01","0.032555"
"000626","2021-02","0.051405"
"000626","2021-03","0.113429"
"000626","2021-04","0.024005"
"000626","2021-05","0.077187"
"000626","2021-06","-0.082803"
"000627","2019-07","0.098613"
"000627","2019-08","-0.015428"
"000627","2019-09","0.008602"
"000627","2019-10","-0.034043"
"000627","2019-11","-0.016153"
"000627","2019-12","0.050746"
"000627","2020-01","-0.079545"
"000627","2020-02","-0.080247"
"000627","2020-03","-0.006711"
"000627","2020-04","-0.069257"
"000627","2020-05","-0.096028"
"000627","2020-06","0.065440"
"000627","2020-07","0.101727"
"000627","2020-08","-0.019164"
"000627","2020-09","-0.062167"
"000627","2020-10","-0.056818"
"000627","2020-11","0.054217"
"000627","2020-12","-0.072381"
"000627","2021-01","-0.184805"
"000627","2021-02","0.010076"
"000627","2021-03","0.029925"
"000627","2021-04","-0.075061"
"000627","2021-05","0.036649"
"000627","2021-06","-0.083497"
"000628","2019-07","-0.100286"
"000628","2019-08","0.025478"
"000628","2019-09","0.000000"
"000628","2019-10","0.065217"
"000628","2019-11","-0.088435"
"000628","2019-12","0.052239"
"000628","2020-01","-0.028369"
"000628","2020-02","-0.056309"
"000628","2020-03","-0.069613"
"000628","2020-04","-0.011877"
"000628","2020-05","-0.009615"
"000628","2020-06","0.035194"
"000628","2020-07","0.114889"
"000628","2020-08","-0.025237"
"000628","2020-09","-0.117584"
"000628","2020-10","-0.020782"
"000628","2020-11","0.223471"
"000628","2020-12","-0.137755"
"000628","2021-01","0.013018"
"000628","2021-02","0.056075"
"000628","2021-03","0.038717"
"000628","2021-04","-0.066028"
"000628","2021-05","-0.020524"
"000628","2021-06","-0.038417"
"000629","2019-07","-0.008850"
"000629","2019-08","-0.098214"
"000629","2019-09","-0.013201"
"000629","2019-10","-0.050167"
"000629","2019-11","-0.017606"
"000629","2019-12","0.046595"
"000629","2020-01","-0.102740"
"000629","2020-02","-0.087786"
"000629","2020-03","-0.071130"
"000629","2020-04","-0.099099"
"000629","2020-05","-0.030000"
"000629","2020-06","0.036082"
"000629","2020-07","0.094527"
"000629","2020-08","-0.009091"
"000629","2020-09","-0.055046"
"000629","2020-10","-0.033981"
"000629","2020-11","0.211055"
"000629","2020-12","-0.099585"
"000629","2021-01","-0.101383"
"000629","2021-02","0.097436"
"000629","2021-03","0.028037"
"000629","2021-04","0.013636"
"000629","2021-05","0.040359"
"000629","2021-06","-0.012931"
"000630","2019-07","-0.056911"
"000630","2019-08","-0.034483"
"000630","2019-09","-0.031250"
"000630","2019-10","0.000000"
"000630","2019-11","-0.018433"
"000630","2019-12","0.093897"
"000630","2020-01","-0.051502"
"000630","2020-02","-0.067873"
"000630","2020-03","-0.033981"
"000630","2020-04","-0.025126"
"000630","2020-05","-0.025773"
"000630","2020-06","0.026454"
"000630","2020-07","0.181347"
"000630","2020-08","0.004386"
"000630","2020-09","-0.026201"
"000630","2020-10","-0.026906"
"000630","2020-11","0.244240"
"000630","2020-12","-0.048148"
"000630","2021-01","-0.108949"
"000630","2021-02","0.296943"
"000630","2021-03","-0.101010"
"000630","2021-04","0.067416"
"000630","2021-05","0.028070"
"000630","2021-06","-0.058824"
"000631","2019-07","-0.056667"
"000631","2019-08","0.010601"
"000631","2019-09","-0.017483"
"000631","2019-10","-0.007117"
"000631","2019-11","-0.032258"
"000631","2019-12","0.133333"
"000631","2020-01","-0.068627"
"000631","2020-02","-0.091228"
"000631","2020-03","0.119691"
"000631","2020-04","0.051467"
"000631","2020-05","-0.009901"
"000631","2020-06","-0.013333"
"000631","2020-07","0.010135"
"000631","2020-08","-0.006689"
"000631","2020-09","-0.080808"
"000631","2020-10","-0.047619"
"000631","2020-11","0.084615"
"000631","2020-12","0.078014"
"000631","2021-01","-0.003289"
"000631","2021-02","0.085809"
"000631","2021-03","-0.066869"
"000631","2021-04","-0.035831"
"000631","2021-05","-0.003378"
"000631","2021-06","0.091525"
"000632","2019-07","0.003546"
"000632","2019-08","0.180212"
"000632","2019-09","-0.067365"
"000632","2019-10","-0.016051"
"000632","2019-11","-0.001631"
"000632","2019-12","0.057190"
"000632","2020-01","-0.058733"
"000632","2020-02","-0.187192"
"000632","2020-03","-0.133333"
"000632","2020-04","-0.065268"
"000632","2020-05","0.019950"
"000632","2020-06","-0.002445"
"000632","2020-07","0.176471"
"000632","2020-08","-0.025000"
"000632","2020-09","-0.104701"
"000632","2020-10","-0.042959"
"000632","2020-11","0.062344"
"000632","2020-12","-0.039906"
"000632","2021-01","-0.217604"
"000632","2021-02","0.056250"
"000632","2021-03","0.011834"
"000632","2021-04","0.023392"
"000632","2021-05","0.045714"
"000632","2021-06","-0.030055"
"000633","2019-07","-0.053465"
"000633","2019-08","-0.106695"
"000633","2019-09","-0.035129"
"000633","2019-10","-0.021845"
"000633","2019-11","-0.037221"
"000633","2019-12","0.067010"
"000633","2020-01","-0.070048"
"000633","2020-02","-0.064935"
"000633","2020-03","-0.025000"
"000633","2020-04","-0.008547"
"000633","2020-05","0.008621"
"000633","2020-06","0.005698"
"000633","2020-07","0.164306"
"000633","2020-08","0.053528"
"000633","2020-09","-0.043880"
"000633","2020-10","-0.070048"
"000633","2020-11","0.080519"
"000633","2020-12","0.237981"
"000633","2021-01","0.384466"
"000633","2021-02","-0.126227"
"000633","2021-03","0.064205"
"000633","2021-04","0.084465"
"000633","2021-05","0.090403"
"000633","2021-06","-0.183673"
"000635","2019-07","-0.025492"
"000635","2019-08","-0.097503"
"000635","2019-09","0.013175"
"000635","2019-10","0.007802"
"000635","2019-11","-0.058065"
"000635","2019-12","0.076712"
"000635","2020-01","-0.007634"
"000635","2020-02","0.017949"
"000635","2020-03","-0.054156"
"000635","2020-04","-0.091877"
"000635","2020-05","0.038510"
"000635","2020-06","-0.024531"
"000635","2020-07","0.176036"
"000635","2020-08","-0.018868"
"000635","2020-09","-0.056410"
"000635","2020-10","0.073370"
"000635","2020-11","0.062025"
"000635","2020-12","-0.073897"
"000635","2021-01","-0.037323"
"000635","2021-02","0.161765"
"000635","2021-03","-0.014960"
"000635","2021-04","0.038551"
"000635","2021-05","0.300338"
"000635","2021-06","-0.007073"
"000636","2019-07","-0.130579"
"000636","2019-08","0.173004"
"000636","2019-09","0.159643"
"000636","2019-10","-0.121593"
"000636","2019-11","0.054893"
"000636","2019-12","0.122926"
"000636","2020-01","0.097381"
"000636","2020-02","0.476132"
"000636","2020-03","-0.324212"
"000636","2020-04","0.242331"
"000636","2020-05","0.205432"
"000636","2020-06","0.195821"
"000636","2020-07","0.240151"
"000636","2020-08","-0.104696"
"000636","2020-09","-0.170009"
"000636","2020-10","0.007807"
"000636","2020-11","0.213574"
"000636","2020-12","0.024316"
"000636","2021-01","-0.050445"
"000636","2021-02","-0.036875"
"000636","2021-03","0.011032"
"000636","2021-04","-0.093068"
"000636","2021-05","-0.094480"
"000636","2021-06","0.182986"
"000637","2019-07","0.019930"
"000637","2019-08","-0.066239"
"000637","2019-09","0.018307"
"000637","2019-10","0.004494"
"000637","2019-11","-0.073825"
"000637","2019-12","0.082126"
"000637","2020-01","-0.044643"
"000637","2020-02","0.151869"
"000637","2020-03","-0.144016"
"000637","2020-04","0.002370"
"000637","2020-05","-0.056738"
"000637","2020-06","0.025063"
"000637","2020-07","0.215455"
"000637","2020-08","-0.072016"
"000637","2020-09","-0.073171"
"000637","2020-10","-0.023923"
"000637","2020-11","0.066176"
"000637","2020-12","-0.050575"
"000637","2021-01","-0.123487"
"000637","2021-02","0.044199"
"000637","2021-03","0.000000"
"000637","2021-04","0.002645"
"000637","2021-05","0.015831"
"000637","2021-06","0.010390"
"000638","2019-07","-0.084871"
"000638","2019-08","-0.028226"
"000638","2019-09","0.002075"
"000638","2019-10","0.016563"
"000638","2019-11","-0.038697"
"000638","2019-12","0.046610"
"000638","2020-01","-0.034413"
"000638","2020-02","-0.060797"
"000638","2020-03","-0.049107"
"000638","2020-04","-0.028169"
"000638","2020-05","-0.019324"
"000638","2020-06","0.032020"
"000638","2020-07","0.217184"
"000638","2020-08","-0.011765"
"000638","2020-09","0.232143"
"000638","2020-10","0.014493"
"000638","2020-11","0.107936"
"000638","2020-12","-0.127507"
"000638","2021-01","-0.256158"
"000638","2021-02","0.269316"
"000638","2021-03","-0.196522"
"000638","2021-04","0.114719"
"000638","2021-05","0.149515"
"000638","2021-06","-0.130068"
"000639","2019-07","-0.107792"
"000639","2019-08","-0.051948"
"000639","2019-09","-0.013699"
"000639","2019-10","-0.107143"
"000639","2019-11","0.033333"
"000639","2019-12","-0.025806"
"000639","2020-01","-0.035320"
"000639","2020-02","0.100687"
"000639","2020-03","0.249480"
"000639","2020-04","-0.116473"
"000639","2020-05","0.175141"
"000639","2020-06","-0.104167"
"000639","2020-07","0.218247"
"000639","2020-08","0.017621"
"000639","2020-09","-0.193362"
"000639","2020-10","-0.007156"
"000639","2020-11","0.057658"
"000639","2020-12","0.185690"
"000639","2021-01","-0.209770"
"000639","2021-02","-0.020000"
"000639","2021-03","-0.074211"
"000639","2021-04","-0.006012"
"000639","2021-05","0.141129"
"000639","2021-06","0.037102"
"000650","2019-07","-0.008322"
"000650","2019-08","0.008392"
"000650","2019-09","-0.074896"
"000650","2019-10","-0.017991"
"000650","2019-11","-0.096183"
"000650","2019-12","0.067568"
"000650","2020-01","0.136076"
"000650","2020-02","-0.009749"
"000650","2020-03","-0.108298"
"000650","2020-04","-0.041009"
